X,B cell,DC,Fibroblast,ILC,Keratinocytes,Lymphatic endothelium,Macrophage,Mast cell,Melanocyte,Mural cell,Schwann cell,T cell,Vascular endothelium
40x17,0.0076180403,0.0071004475,0.017582696,0.020794302,0.05217589,0.009565843,0.010724865,0.052739687,0.039473206,0.011834705,0.083394565,0.011291415,0.0055828653
41x41,0.11461424,0.03044041,0.0362572,0.01776438,0.23633097,0.04043297,0.03664286,0.09141727,0.029855791,0.036800224,0.1768342,0.015067239,0.010407334
37x20,0.041393068,0.027390061,0.22779185,0.059261184,0.45176905,0.065589465,0.030556971,0.1239207,0.13445945,0.044629317,0.20245144,0.03865796,0.076417826
36x12,0.060879994,0.08387981,0.06551266,0.07730189,0.6832809,0.053368572,0.14002995,0.20635527,0.10715965,0.055175845,0.6625497,0.077094115,0.05468349
31x4,0.024363847,0.020738252,0.05696726,0.022119835,0.22184134,0.111295216,0.035609208,0.07651398,0.058493618,0.048439477,0.13408266,0.0341098,0.03144216
31x18,0.09909861,0.04679813,0.18335877,0.06363429,0.47020626,0.049623504,0.11636609,0.12521765,0.13587482,0.034745067,0.4473532,0.046664372,0.027207747
48x39,0.14318435,0.02986215,0.017881837,0.020861909,0.14384604,0.015847825,0.019870963,0.100009486,0.03996869,0.02805092,0.17125899,0.03129943,0.010040318
25x9,0.49221087,0.16276209,0.38518903,0.11838772,1.2672611,0.2824809,0.1482379,0.32210332,0.24349327,0.20937191,0.65415615,0.12639801,0.13709125
12x31,0.1451968,0.047391403,0.047751196,0.03834955,0.4538019,0.07146554,0.044895366,0.22017984,0.19454512,0.057372972,0.39524782,0.043276478,0.033579327
19x44,0.09997807,0.07472077,0.05217297,0.03236073,0.4965789,0.056356627,0.11325967,0.13434371,0.13211903,0.047603797,0.49723873,0.037833266,0.19544083
27x18,0.06967956,0.13128431,0.05104581,0.05840079,0.62689555,0.16608262,0.07789284,0.23508784,0.18461256,0.10154231,0.40028346,0.066917896,0.029676193
18x19,0.1239593,0.03972582,0.044978924,0.058759782,0.2965443,0.06412268,0.07262887,0.14353307,0.10011791,0.036904436,0.29197624,0.089654386,0.054371383
25x6,0.043077845,0.0120403655,0.04205385,0.013877869,0.23861799,0.021825245,0.029514719,0.20626613,0.061157063,0.022669569,0.1468007,0.0126819825,0.007946888
34x13,0.13178149,0.10750976,0.15179792,0.075732574,0.5362001,0.061332807,0.08548595,0.19254975,0.10170639,0.07725617,0.42382148,0.06952911,0.11269716
25x48,0.1908171,0.063095935,0.06844829,0.049573492,1.3015997,0.14300083,0.052037638,0.16099077,0.14545348,0.050940562,0.402258,0.057715554,0.044139955
28x48,0.020419372,0.0633436,0.017192243,0.017890107,0.16274261,0.023029614,0.026398597,0.22252333,0.046129692,0.01591166,0.11650088,0.017336303,0.014382182
15x42,0.122947425,0.1734865,0.06493263,0.036925975,0.18588397,0.030508062,0.08208735,0.10273999,0.08272917,0.031889394,0.13388504,0.034957204,0.022661373
48x35,0.04613503,0.16973536,0.050951827,0.029256137,0.49988905,0.02373566,0.02366409,0.07633615,0.035460636,0.029826729,0.11711174,0.026047613,0.04282209
35x41,0.70176035,0.38078415,0.26497793,0.2219086,1.6872944,0.12691727,0.14720437,0.34608918,0.24706507,0.27502748,0.3909748,0.12917723,0.10377558
41x42,0.042577088,0.092775635,0.053384487,0.033623353,0.7076696,0.10132447,0.03376913,0.18770777,0.09577358,0.051787946,0.25987637,0.03436547,0.05018774
36x19,0.2619224,0.09947727,0.15095821,0.07797931,0.49323267,0.097108565,0.06086489,0.19607623,0.18336608,0.05365111,0.5337829,0.09802313,0.07005007
15x32,0.3099381,0.14392157,0.09697996,0.07525607,1.1954273,0.13358311,0.14971477,0.1900395,0.08803397,0.097868554,0.3492869,0.07727149,0.055595398
14x32,0.09583985,0.057848822,0.12817651,0.039213505,0.65540844,0.14553834,0.05080553,0.11027509,0.06495487,0.063355,0.25069073,0.039949756,0.035617623
9x19,0.10983406,0.10117976,0.069991656,0.042892244,0.70706713,0.070116244,0.06115367,0.14241862,0.09693918,0.04875555,0.59353244,0.04381547,0.15219009
40x24,0.082029805,0.06614674,0.25075027,0.036264427,0.4895127,0.06715122,0.05904667,0.12292325,0.10661658,0.05092895,0.23579596,0.04454326,0.072184436
41x25,0.044445336,0.030638816,0.039358802,0.030654904,0.20891336,0.035672218,0.06840655,0.124022625,0.09917515,0.023596091,0.29164293,0.0370669,0.015622071
35x8,0.24878739,0.12714039,0.2527096,0.0970251,0.9744154,0.15839694,0.1031716,0.3459444,0.29374608,0.16123548,0.6698196,0.1371044,0.19772066
38x4,0.07483817,0.12492404,0.19317935,0.05052915,0.42940974,0.07989303,0.04988437,0.19609198,0.11436503,0.083556555,0.37279627,0.045620497,0.11293982
25x22,0.040695313,0.03287874,0.033580538,0.023759075,0.17068858,0.02095333,0.03298722,0.08372443,0.03323231,0.013333291,0.09918439,0.02250287,0.018331293
12x16,0.074009605,0.01545917,0.011667798,0.02514602,0.07868749,0.028698862,0.03413283,0.049516886,0.019541167,0.010699828,0.0596185,0.020204714,0.011294261
3x35,0.06961925,0.053046513,0.029361434,0.02850695,0.23965254,0.043635633,0.04047951,0.102787234,0.05997497,0.01856993,0.16146459,0.049307995,0.029349742
19x43,0.18863863,0.05295401,0.30355737,0.076005824,0.62585855,0.08234947,0.057046983,0.20538746,0.10201456,0.073131256,0.5806891,0.09211551,0.05156016
43x30,0.11911212,0.033591352,0.023772556,0.03664059,0.17344515,0.027350282,0.03969013,0.14242697,0.07516476,0.03683218,0.11557265,0.08347113,0.05249273
20x18,0.01990036,0.04113518,0.09087106,0.014687959,0.29887828,0.023061765,0.015973663,0.08045874,0.03536208,0.0153605845,0.13385682,0.016370771,0.011548817
17x16,0.19442692,0.02509173,0.016520137,0.03648576,0.11492721,0.028528383,0.03212827,0.082453094,0.062483564,0.015047437,0.16277902,0.01856859,0.028941743
7x29,0.124895886,0.1570615,0.056183945,0.06438685,0.7787042,0.13465205,0.0806397,0.1849471,0.08913518,0.047383398,0.50717497,0.05163326,0.1940507
9x41,0.05877062,0.04595495,0.08614545,0.03273358,0.40184316,0.051984385,0.122092,0.122538835,0.102234915,0.063493595,0.26659214,0.034324948,0.06681936
5x40,0.16519654,0.22634935,0.16629909,0.09384531,0.68466085,0.07827971,0.07962267,0.13466161,0.14387721,0.0788976,0.3555825,0.08109697,0.18494023
26x23,0.030716691,0.068961196,0.049605347,0.029058907,0.45949653,0.036838,0.026312029,0.10350126,0.07450629,0.021346843,0.33910182,0.03349778,0.03976717
34x3,0.020757897,0.04351561,0.02604356,0.01781743,0.16755815,0.012805743,0.011882106,0.104791634,0.051543392,0.02084486,0.07846752,0.048761766,0.02354359
37x41,0.118774384,0.11428833,0.0654074,0.09060167,1.0275483,0.15431856,0.19552289,0.30707574,0.41242453,0.10009282,0.41538787,0.094549045,0.24325226
30x11,0.040340755,0.018005973,0.05625596,0.021448515,0.30167067,0.020425763,0.021139832,0.11243298,0.044533316,0.060281448,0.14003961,0.022615109,0.016169325
33x50,0.18426599,0.03569129,0.09070249,0.04133729,0.29961962,0.08922598,0.031400904,0.11669152,0.18938488,0.0467694,0.34995764,0.033228833,0.055492725
42x18,0.084328525,0.028680315,0.06926618,0.015936477,0.15284023,0.029137615,0.019626878,0.085943475,0.028990384,0.02322625,0.23761079,0.013999362,0.079362184
18x43,0.034143455,0.024322055,0.07504063,0.0178328,0.4806826,0.023152156,0.027321663,0.13270098,0.09860723,0.025902838,0.24008848,0.018348955,0.02208659
33x20,0.051476225,0.036403947,0.16576122,0.04480173,0.2265624,0.05374705,0.07235423,0.1391722,0.15918039,0.12569097,0.21341953,0.06026841,0.03629852
24x38,0.09188162,0.0975896,0.21924657,0.07297505,0.47708106,0.0500459,0.12395796,0.18198535,0.22014377,0.14874205,0.30807352,0.0521463,0.06644381
28x18,0.11974597,0.07006562,0.20320204,0.11904423,0.45127827,0.09285012,0.13549237,0.1703374,0.22964886,0.10096897,0.2687984,0.087170295,0.051694646
5x31,0.0463582,0.028636198,0.02556406,0.025514495,0.30327055,0.049580056,0.024180878,0.08613309,0.05580161,0.027228033,0.11179815,0.032819826,0.020372685
38x15,0.20700604,0.11302236,0.08925729,0.06698675,0.5750565,0.07253328,0.07217419,0.19363107,0.11705739,0.046090156,0.36152482,0.061533015,0.054543458
45x3,0.09009015,0.057713304,0.049364008,0.056851666,0.38280228,0.03641529,0.06163436,0.1530324,0.1680111,0.104146,0.32157406,0.06067908,0.021559553
16x26,0.034074962,0.048829637,0.029227847,0.024316618,0.2194259,0.028828984,0.018918721,0.06703142,0.084054135,0.030030282,0.12326319,0.023179369,0.010892411
36x43,0.21924508,0.19821213,0.14014143,0.108458914,1.056772,0.2870137,0.3008578,0.29004318,0.18913746,0.087455094,0.42484117,0.09533152,0.08382516
45x19,0.030756766,0.027128907,0.026202455,0.030039433,0.23132667,0.040210553,0.05584214,0.107477866,0.03233446,0.021439236,0.31829467,0.036064763,0.060039744
45x13,0.059887584,0.04553565,0.16939498,0.0496917,0.31955573,0.052568905,0.046996918,0.14864023,0.07898176,0.059873845,0.4663443,0.054239735,0.06220367
39x2,0.02563015,0.02207654,0.023554921,0.01616833,0.04361141,0.09280355,0.03320137,0.066509366,0.037639994,0.013288074,0.5387435,0.03537094,0.018678602
36x16,0.013605188,0.006805701,0.04422489,0.010752026,0.049292732,0.0103401905,0.0081116725,0.066249266,0.023331882,0.016689563,0.15489778,0.007498801,0.012173716
38x19,0.061634764,0.03853383,0.43827412,0.049316138,0.29915953,0.048234522,0.03938863,0.15232106,0.07819884,0.08269208,0.32303765,0.06555322,0.048428874
46x9,0.041378375,0.017663531,0.12683724,0.040289126,0.27626544,0.034807324,0.024171593,0.093477644,0.07899916,0.027420457,0.17802387,0.0333449,0.016281428
8x42,0.06252661,0.060855795,0.09547847,0.06580074,0.53625125,0.15286739,0.04942076,0.17573321,0.12019053,0.06144488,0.29819676,0.0501664,0.050456844
13x43,0.6299506,0.23226154,0.3170191,0.1659734,1.1644301,0.107078515,0.20285323,0.55361974,0.34721527,0.25743744,0.5302213,0.19017842,0.08592695
30x16,0.023710353,0.04154651,0.0662656,0.025983317,0.17416728,0.026496794,0.099168055,0.13432185,0.058082145,0.061926883,0.64434725,0.027152216,0.013291314
13x39,0.13425055,0.049136665,0.107340254,0.04823815,0.33882052,0.062459983,0.04338109,0.1858863,0.45723638,0.06206208,0.37183657,0.048705436,0.09833748
7x24,0.008904804,0.013803166,0.04384268,0.010275279,0.10779094,0.011512498,0.007860422,0.07711793,0.03147294,0.0124739,0.13526481,0.00901105,0.0069996202
12x27,0.017007,0.007880143,0.009051636,0.0072218785,0.044624623,0.0077910097,0.009500588,0.0514786,0.0861567,0.0080466,0.06984586,0.009509947,0.005386097
32x12,0.02556651,0.049005453,0.06693907,0.024427122,0.13819802,0.0236444,0.018166257,0.10649343,0.067481,0.023454456,0.18958645,0.020500874,0.0303898
41x4,0.044080283,0.027223704,0.100517295,0.034009803,0.18495156,0.03027693,0.031721655,0.1553365,0.14788046,0.031779725,0.5024878,0.030232584,0.03942653
37x43,0.11148784,0.09653924,0.049965624,0.05791466,0.4590842,0.057999726,0.075237356,0.15032475,0.0980026,0.09359298,0.18083501,0.06289411,0.0729446
9x36,0.08368499,0.095363095,0.28548443,0.04651159,0.65127534,0.08914762,0.10826722,0.26130858,0.56115466,0.40773073,0.4705315,0.046588954,0.078818485
39x12,0.06657739,0.052951008,0.109205544,0.036946945,0.18718837,0.08295835,0.06232748,0.18674314,0.13872246,0.037845716,0.26975223,0.037440006,0.04549159
44x42,0.026958216,0.03792707,0.049106315,0.026813842,0.31428817,0.03425916,0.053431045,0.070899665,0.037482556,0.023595303,0.09577518,0.02788529,0.056381192
6x16,0.066843145,0.0085322345,0.0108196065,0.01043699,0.09999761,0.030733142,0.0083797835,0.17401226,0.021443812,0.0119013805,0.10771958,0.010063908,0.018800417
26x21,0.10442111,0.0418305,0.13233283,0.048802648,0.7735855,0.110789225,0.06055698,0.13822368,0.07116753,0.030350786,0.3007915,0.047604587,0.02087282
42x6,0.06622349,0.010268196,0.016021395,0.010890308,0.08024857,0.013041699,0.008253233,0.039955467,0.09341175,0.011450567,0.058812115,0.011013407,0.0089654345
29x21,0.051475033,0.034089904,0.05320761,0.03395547,0.33743092,0.029246729,0.030245375,0.11317084,0.1269151,0.07404014,0.26570123,0.047449477,0.017929008
21x45,0.04550357,0.024392426,0.15745325,0.030618006,0.30100352,0.035575133,0.027010148,0.20262855,0.153546,0.020067614,0.30292186,0.028199576,0.019071857
29x16,0.033401698,0.024050182,0.017698402,0.024095591,0.08017994,0.013936144,0.07086997,0.057906624,0.081388704,0.015501599,0.10451211,0.016278682,0.007888561
39x18,0.023477029,0.014983074,0.04056811,0.015762838,0.17554343,0.019109685,0.013023556,0.057813838,0.027995443,0.022512756,0.20998524,0.011625713,0.03343116
30x47,0.038176786,0.026846698,0.03585586,0.034527335,0.38049853,0.04015118,0.18109705,0.0883763,0.054555845,0.04040531,0.40754223,0.035529055,0.042958632
43x23,0.0047918507,0.01100795,0.014783921,0.0055033877,0.072396666,0.026865711,0.0059551746,0.030684294,0.03439898,0.004045778,0.098386765,0.004820711,0.0043140836
45x21,0.01763574,0.007823928,0.030102005,0.011137061,0.14449736,0.01654847,0.012316031,0.069624886,0.034400143,0.014819333,0.22203484,0.014102486,0.017112235
22x48,0.038018838,0.51907694,0.0548044,0.033335287,0.2570913,0.09955471,0.025536455,0.07861687,0.03910313,0.024492936,0.22545315,0.0408225,0.041735858
21x17,0.026720243,0.03783305,0.014599946,0.009391561,0.3385508,0.08236085,0.012081133,0.09101878,0.051558934,0.010123178,0.07300498,0.012480328,0.0111294985
34x26,0.05870852,0.033849042,0.14817339,0.03780739,0.38711166,0.044803258,0.040975098,0.12345984,0.04710532,0.037306096,0.15817817,0.04392788,0.043959677
42x30,0.027070004,0.045951102,0.108931206,0.017679932,0.21682271,0.022299435,0.025666554,0.07063018,0.031186143,0.019418286,0.11219129,0.017033435,0.016159683
45x18,0.005461322,0.004193939,0.00529914,0.0041998266,0.027048796,0.0065947487,0.004177699,0.022302605,0.00862959,0.0062885,0.031263392,0.00463061,0.0039802874
14x35,0.12816857,0.035961736,0.058899537,0.054956153,0.5222621,0.07851724,0.039926935,0.18688555,0.09930615,0.02401593,0.31563705,0.039594416,0.037301343
34x6,0.37562925,0.022724818,0.046068337,0.033533085,0.18935795,0.023379527,0.030676914,0.09663594,0.023989463,0.0483131,0.1427847,0.027160304,0.039260793
46x35,0.028285151,0.026614558,0.01525528,0.016793484,0.06357129,0.018094761,0.012845597,0.043589365,0.022934707,0.012617397,0.07514499,0.013531975,0.008938056
26x25,0.22958457,0.100131154,0.0503195,0.047930904,0.4257586,0.045215167,0.040703278,0.18407321,0.07520491,0.05128766,0.16097638,0.07585022,0.050830882
17x42,0.1046179,0.061003726,0.08653431,0.036683217,0.52189445,0.027272824,0.034321677,0.1575919,0.054680206,0.030998893,0.19070674,0.04286308,0.015546883
42x33,0.10694951,0.048874836,0.16105317,0.035598066,0.6677422,0.044354748,0.062691085,0.20117228,0.1737038,0.053187836,0.27885622,0.042377833,0.022649214
41x27,0.013083465,0.0065859575,0.006425799,0.0075645763,0.037012007,0.0119600175,0.0052166414,0.028296068,0.028264478,0.0042344816,0.03482712,0.0073843906,0.0048573604
44x38,0.039123263,0.042830158,0.13097212,0.032498755,0.2117016,0.21424295,0.030812792,0.23008743,0.10302238,0.04583055,0.4388964,0.024237454,0.06528604
31x22,0.02321744,0.03543262,0.025055842,0.014615406,0.35326666,0.014665042,0.014751677,0.05002386,0.07636174,0.011052888,0.111366585,0.01263741,0.008974347
28x17,0.057052698,0.025572138,0.10147188,0.03435459,0.30762854,0.093879595,0.027986212,0.10958215,0.10079777,0.025910603,0.3600444,0.045606308,0.043521553
27x6,0.011355952,0.075342596,0.0069345487,0.005219625,0.046968933,0.005705705,0.008899438,0.031010585,0.014272304,0.0040011043,0.029783854,0.00691785,0.0036295108
27x26,0.21187668,0.030880814,0.085830934,0.07105189,0.4368635,0.03411613,0.025374353,0.14233053,0.07875823,0.03680989,0.32142472,0.18203822,0.015010755
10x40,0.14461966,0.26806527,0.10668244,0.06940549,0.707172,0.21928374,0.15999855,0.2190681,0.20961384,0.093593575,0.49502566,0.07413394,0.12578039
46x20,0.023817223,0.049173232,0.06225225,0.015032286,0.16698353,0.022426588,0.056082066,0.05315916,0.03738196,0.020597981,0.10342459,0.013072127,0.0149135655
13x31,0.103980295,0.06423787,0.0360065,0.08535914,0.2357913,0.02520463,0.03603924,0.1853813,0.048352897,0.056916315,0.17983465,0.04372773,0.017294804
39x4,0.1262752,0.14166519,0.042004667,0.04578942,0.34544253,0.044384256,0.04268753,0.1018656,0.12557547,0.03524331,0.20785718,0.04786961,0.14740802
30x20,0.023637526,0.029689599,0.027069816,0.018145472,0.09266207,0.019887881,0.01563588,0.08985048,0.07704623,0.060444772,0.18606055,0.020293616,0.013071429
31x6,0.19017655,0.13919312,0.047716968,0.03840074,0.2642623,0.029429536,0.032293577,0.20510115,0.06854493,0.067162655,0.20603523,0.06482179,0.019727439
42x10,0.056256473,0.08133004,0.03175964,0.03362192,0.23731197,0.05772006,0.025988668,0.11033605,0.13686664,0.09287141,0.23426776,0.032470822,0.028473543
48x7,0.08847258,0.008258076,0.052837282,0.011226845,0.049201753,0.013596709,0.014127068,0.04360334,0.19664484,0.010921972,0.11963161,0.016500913,0.0078080627
34x18,0.11132983,0.024862826,0.098861314,0.027033675,0.26213393,0.028689845,0.051004678,0.11564475,0.049434766,0.10045194,0.2835761,0.026185364,0.016068975
31x48,0.048238907,0.073292136,0.047641844,0.024217892,0.12477986,0.030715011,0.025054045,0.08447987,0.026560413,0.015184605,0.21295738,0.018972492,0.033651095
17x27,0.02563215,0.013455894,0.01937476,0.018621137,0.095179,0.021242741,0.14095037,0.069587104,0.06867049,0.043992493,0.26380113,0.016782228,0.018546475
41x17,0.21061173,0.021551257,0.028913787,0.044605464,0.122085005,0.024172338,0.031055344,0.11445448,0.05109509,0.07825727,0.15663566,0.029671473,0.015768236
40x22,0.14654887,0.073794976,0.029576443,0.022155935,0.1254147,0.04242931,0.030975891,0.11200554,0.05473897,0.021871418,0.11340576,0.024591148,0.017736783
6x27,0.032584183,0.15070239,0.047525194,0.041805953,0.18876994,0.023343898,0.024097377,0.08638499,0.09786628,0.017711375,0.15651952,0.025372392,0.015457114
7x37,0.13372949,0.07286413,0.26869175,0.04755756,0.6021345,0.064956374,0.31262988,0.18850452,0.086171314,0.10908553,0.4982229,0.050186213,0.036861558
12x36,0.046362877,0.12739609,0.21116741,0.052475516,0.5123977,0.037494175,0.04838678,0.16352114,0.112248294,0.03761301,0.28244764,0.06475682,0.020335548
30x17,0.042319123,0.012199313,0.01689161,0.01844043,0.14571087,0.026955312,0.011982819,0.074658945,0.043362156,0.048212513,0.34379926,0.030201655,0.01892992
2x24,0.12103118,0.09414544,0.2801492,0.06684908,0.49645475,0.1305494,0.101819225,0.23157926,0.0922164,0.053947955,0.40572593,0.064857945,0.115438804
40x31,0.027144434,0.025383087,0.018230133,0.029633425,0.5031037,0.024716543,0.058252994,0.08657593,0.11792202,0.027020268,0.17344832,0.027188415,0.014697851
15x46,0.100291215,0.079212196,0.12073178,0.05127623,0.636512,0.08711979,0.07841381,0.17837311,0.15201421,0.05600784,0.5901416,0.04563854,0.041385714
8x29,0.046707656,0.045773674,0.030589279,0.025333686,0.5320987,0.03595242,0.020021657,0.09514539,0.06756488,0.02999635,0.19590077,0.021522291,0.05238573
45x38,0.0121676,0.031909637,0.11379258,0.011076426,0.07165349,0.018336337,0.044126723,0.056777466,0.041298322,0.017849695,0.14372715,0.018527964,0.007592368
36x22,0.02138753,0.017186884,0.03603902,0.013028267,0.16950154,0.022605114,0.010604238,0.07719789,0.021211557,0.012927657,0.14181547,0.014167755,0.009447485
7x17,0.032385826,0.039641418,0.05185228,0.025066618,0.19210966,0.030592836,0.01601192,0.085833505,0.11801144,0.027290897,0.21795717,0.032054532,0.01469932
37x3,0.044203635,0.08613934,0.021019047,0.018839674,0.042237546,0.015843973,0.021012476,0.086510524,0.018398304,0.01489235,0.1738627,0.019188168,0.0103953425
29x20,0.064555384,0.025223047,0.33506128,0.033601608,0.7086397,0.04678376,0.044962667,0.192559,0.19930689,0.067452095,0.31616598,0.049550373,0.055132464
18x46,0.044820547,0.037083708,0.15391523,0.02690255,0.41031867,0.049791787,0.039668076,0.096847855,0.23127191,0.035819326,0.35443327,0.027740171,0.027658861
13x45,0.22099704,0.03108827,0.09332715,0.04739415,0.2327551,0.03374385,0.059967775,0.189579,0.0838793,0.057784975,0.27980077,0.038237218,0.016076617
29x47,0.07297332,0.04494484,0.08166921,0.047252744,0.56428885,0.112053595,0.03426751,0.14828834,0.05148694,0.039309174,0.20566413,0.048387166,0.0260562
45x46,0.009613687,0.012940152,0.014975764,0.009236936,0.15295056,0.015863005,0.01193382,0.04464985,0.07611132,0.017645422,0.07372174,0.010463017,0.007113854
42x1,0.056903068,0.03919677,0.20806886,0.07103982,0.23272356,0.048686206,0.05314474,0.17522345,0.26593372,0.04063962,0.66920966,0.084500276,0.04810861
30x5,0.043905426,0.026608547,0.04487047,0.06002125,0.26605827,0.025325682,0.020311233,0.07764375,0.037347514,0.018380536,0.14425617,0.01950866,0.014492986
42x29,0.06250541,0.03280253,0.038936604,0.021029713,0.2539527,0.02411929,0.03587825,0.08209612,0.033738974,0.024270725,0.09817496,0.024283575,0.009578574
22x14,0.048022617,0.038785417,0.11790706,0.04286313,0.5265218,0.033925027,0.03167834,0.2181178,0.08918733,0.03989947,0.31895602,0.035825912,0.022074742
44x6,0.009959126,0.004960377,0.02269619,0.010688972,0.054664847,0.010564687,0.009713786,0.10759806,0.01709343,0.0065843216,0.058468606,0.007503361,0.018819403
38x26,0.074846834,0.06666073,0.09046616,0.05380616,0.60472083,0.09026032,0.054444164,0.1731899,0.111263625,0.037346706,0.21491204,0.062028877,0.023750683
43x35,0.015054026,0.13821486,0.012295681,0.018063096,0.11216618,0.023886066,0.014457432,0.08559085,0.058877002,0.015766721,0.2192499,0.032715388,0.03879825
11x16,0.014663445,0.04233893,0.01567126,0.012572085,0.107615925,0.040707614,0.024890691,0.08532926,0.033239014,0.009492759,0.06031404,0.013808568,0.038203493
18x10,0.09289356,0.07988613,0.03182992,0.04450389,0.3187068,0.055181168,0.036105674,0.12400735,0.14433861,0.033956457,0.221699,0.044477597,0.027862657
12x44,0.040440347,0.048063345,0.035301667,0.022481827,0.26911354,0.019501738,0.024453867,0.1557598,0.08734214,0.03221877,0.27396512,0.022200134,0.010846411
30x46,0.032925338,0.02306421,0.027901072,0.028562391,0.3179203,0.06752634,0.023309788,0.09279947,0.031028245,0.12554377,0.1675288,0.030689098,0.0447033
3x19,0.45609283,0.2113661,0.19825031,0.088830076,0.95544016,0.17780992,0.111036845,0.2944687,0.26052672,0.12493047,0.48418415,0.09556813,0.27603504
32x48,0.012798225,0.02039361,0.013602395,0.013710071,0.05235039,0.015175395,0.016801208,0.03969859,0.024310714,0.009713242,0.0840742,0.01189872,0.010489315
29x6,0.25732085,0.050191328,0.024257528,0.034868382,0.20875394,0.042281356,0.09655279,0.18964067,0.054298576,0.043349564,0.16509967,0.045882367,0.021398094
47x10,0.022155777,0.008659812,0.102298,0.012619822,0.11101095,0.013920087,0.01458918,0.070525974,0.041596696,0.01199426,0.14939484,0.011945746,0.008750385
28x26,0.146897,0.049113914,0.17338964,0.03902539,0.50287694,0.035222307,0.039757702,0.097838916,0.10043524,0.04936109,0.16426307,0.038628995,0.041973084
39x42,0.037395325,0.06599355,0.020637466,0.027128182,0.26449183,0.039557684,0.014560499,0.086789,0.040378626,0.016547551,0.32497722,0.028280403,0.014830299
47x9,0.059061386,0.025801271,0.03782878,0.026898095,0.21800448,0.032944877,0.03279015,0.15065546,0.06782225,0.024092842,0.379318,0.019146565,0.04434773
41x30,0.05608773,0.039564624,0.086291716,0.04517667,0.46906164,0.12626547,0.039558407,0.18670554,0.05646065,0.07047444,0.1728341,0.035439808,0.04238337
3x24,0.012557869,0.014281107,0.03662871,0.014062408,0.4474835,0.019936306,0.011709573,0.06141295,0.022604067,0.026290294,0.0788015,0.01634206,0.022689266
47x35,0.065500796,0.048248336,0.051544353,0.03978065,0.2955811,0.039384935,0.032975655,0.09795294,0.054902498,0.03664868,0.3613849,0.047533333,0.033350438
24x9,0.08785228,0.09672803,0.14799665,0.05141351,0.42026004,0.08090372,0.050944943,0.13010438,0.22348288,0.05010762,0.33924255,0.08624477,0.036222376
5x28,0.048138414,0.037775386,0.0781208,0.055978984,0.60939425,0.059627477,0.051098246,0.13171865,0.16979271,0.043895748,0.22425655,0.047515545,0.041201584
14x17,0.022006627,0.022375032,0.018583128,0.013424845,0.10467601,0.016591456,0.014131825,0.039689362,0.035998866,0.012879662,0.059061203,0.017983403,0.016433435
40x18,0.017404882,0.022245705,0.023030275,0.028447416,0.30747655,0.028902182,0.029245252,0.06272472,0.06252177,0.096985206,0.072378375,0.017194098,0.04245944
42x9,0.100102544,0.046352178,0.07783912,0.04544069,0.32032153,0.04975478,0.06469536,0.0920891,0.04300749,0.041973047,0.19472137,0.041934073,0.029220592
12x29,0.024688266,0.02122525,0.051829033,0.022519398,0.39184216,0.026581673,0.025924824,0.09407673,0.07662549,0.026903,0.1512304,0.02222717,0.01790563
6x31,0.08216547,0.025006743,0.041570637,0.028518887,0.44966915,0.02853884,0.0385437,0.104332656,0.03833422,0.022320163,0.16259691,0.03697064,0.013806195
45x36,0.07363895,0.029059587,0.050164353,0.028842105,0.17937192,0.09439932,0.05173269,0.08257903,0.12073104,0.041638907,0.15936747,0.022146907,0.039929006
6x23,0.13113019,0.013611505,0.026408574,0.022648552,0.22126044,0.026465243,0.013398273,0.08148317,0.081899084,0.02167645,0.31821752,0.026957363,0.011234836
4x28,0.10027779,0.020695291,0.050400924,0.020403696,0.1992032,0.053646903,0.029918449,0.091046534,0.036993966,0.025504556,0.17390701,0.025779959,0.041598964
36x3,0.09191506,0.014981026,0.06914052,0.032099683,0.31953892,0.02699269,0.02224405,0.16599362,0.074169174,0.03202909,0.19756453,0.029869618,0.01623616
30x23,0.15420267,0.12246836,0.08370455,0.04856738,0.5344014,0.11640588,0.05939958,0.17985496,0.080907874,0.11205233,0.29868388,0.0538848,0.11434426
5x34,0.07504081,0.10131975,0.02057035,0.076780036,0.33795074,0.06593687,0.24224894,0.10536505,0.045732405,0.018073672,0.101556964,0.052042294,0.019656748
41x26,0.0054807332,0.0027001037,0.0019998834,0.0022275061,0.016168403,0.0022965411,0.0031819579,0.013561571,0.006469849,0.0015825491,0.01558253,0.0019053209,0.0014974301
21x7,0.078980915,0.045226023,0.06237174,0.027438173,0.37018138,0.067362145,0.03643896,0.11701959,0.074491575,0.019000687,0.14526871,0.025481194,0.015314687
36x11,0.012852831,0.0075228075,0.010043074,0.008037188,0.05803447,0.02435378,0.016095057,0.03589277,0.014638065,0.0060570575,0.04359455,0.005510216,0.004792246
40x34,0.122470595,0.083793715,0.036520623,0.035336453,0.4356606,0.04310472,0.065256126,0.10909985,0.1071563,0.05551954,0.19723855,0.03621232,0.033656158
39x3,0.05620365,0.02334946,0.049878333,0.065593414,0.25799602,0.1471822,0.02407359,0.13846074,0.04362181,0.06824171,0.4461244,0.03920065,0.059142035
48x4,0.05653415,0.04571752,0.037643865,0.079591714,0.19328761,0.059804898,0.074019335,0.19492257,0.096442856,0.031222638,0.22546342,0.06859776,0.043659337
20x45,0.018014211,0.018895911,0.033794906,0.039479185,0.23622802,0.020920048,0.019348731,0.091085486,0.050727885,0.0128389,0.16184457,0.02916568,0.023240024
